customer_id,tenure_months,plan_type,monthly_charges,total_charges,internet_service,payment_method,n_complaints_30d,severity,reopen_count,open_unresolved_count,n_contacts_30d,channel,n_repeat_contacts,escalation_count,first_contact_resolved,avg_resolution_hours,max_resolution_hours,sla_breached,pending_age_days,csat_score,days_since_last_complaint,churned
CUST-4360,2,Month-to-month,60.95,134.6,DSL,Bank transfer (automatic),1,Low,0,2,3,Chat,0,0,0,8.3,9.8,0,2.4,3.6,12,0
CUST-4361,5,Month-to-month,25.05,125.5,DSL,Mailed check,1,Low,0,0,2,Email,0,0,0,10.9,18.2,0,0.0,3.9,29,0
CUST-4362,41,One year,60.3,2511.3,DSL,Bank transfer (automatic),0,Medium,0,0,0,Email,1,0,0,10.4,20.9,0,0.0,4.1,55,0
CUST-4363,43,Month-to-month,63.95,2737.05,DSL,Electronic check,2,Low,0,0,2,Chat,0,0,1,3.4,34.3,0,0.0,3.6,24,0
CUST-4364,1,Month-to-month,74.3,74.3,Fiber optic,Electronic check,2,High,0,1,2,Call,0,0,1,34.9,45.4,0,4.1,3.4,13,0
CUST-4365,1,Month-to-month,70.6,70.6,Fiber optic,Mailed check,1,Medium,1,0,3,Ticket,0,0,0,26.6,64.8,0,0.0,4.3,7,0
CUST-4366,71,Two year,90.55,6404.0,DSL,Bank transfer (automatic),1,Low,0,0,1,Chat,0,0,1,44.1,58.2,0,0.0,3.1,9,0
CUST-4367,7,Two year,19.45,165.35,No,Mailed check,0,Medium,2,0,0,Ticket,0,0,0,13.4,15.5,0,0.0,3.0,159,0
CUST-4368,28,Month-to-month,64.45,1867.6,DSL,Bank transfer (automatic),3,Low,1,0,3,Chat,1,0,1,20.1,20.9,0,0.0,2.1,10,0
CUST-4369,16,Month-to-month,69.65,1043.3,Fiber optic,Electronic check,1,Low,0,0,2,Chat,0,0,0,25.2,34.8,0,0.0,2.8,11,0
CUST-4370,7,One year,19.5,128.6,No,Mailed check,1,Medium,0,0,1,Email,0,1,0,16.2,50.9,0,0.0,4.4,23,0
CUST-4371,69,Two year,110.5,7455.45,Fiber optic,Bank transfer (automatic),1,High,0,0,1,Ticket,0,0,0,21.9,26.5,0,0.0,4.6,14,0
CUST-4372,1,Month-to-month,24.7,24.7,DSL,Mailed check,1,Low,0,1,1,Chat,0,0,0,13.7,39.6,0,1.5,3.9,7,0
CUST-4373,3,Month-to-month,77.4,206.15,DSL,Electronic check,3,Medium,0,0,4,Email,0,0,1,9.2,11.1,0,0.0,3.7,23,0
CUST-4374,69,Month-to-month,85.4,5869.4,Fiber optic,Bank transfer (automatic),2,Medium,0,0,2,Chat,0,0,1,73.2,89.4,1,0.0,2.0,24,0
CUST-4375,71,Two year,47.6,3377.8,DSL,Bank transfer (automatic),1,Low,0,1,2,Ticket,0,0,0,11.7,18.1,0,1.4,3.1,6,0
CUST-4376,69,Two year,19.4,1346.2,No,Mailed check,0,Medium,0,0,1,Chat,0,0,1,32.8,32.9,0,0.0,2.9,82,0
CUST-4377,48,Month-to-month,103.85,4946.05,Fiber optic,Electronic check,1,Medium,1,0,2,Email,0,0,1,16.4,20.5,0,0.0,3.2,8,0
CUST-4378,45,Month-to-month,108.45,4964.7,Fiber optic,Credit card (automatic),1,Low,0,1,1,Email,0,0,1,5.7,11.9,0,4.3,4.0,9,0
CUST-4379,51,Month-to-month,81.0,4085.75,Fiber optic,Bank transfer (automatic),1,High,1,0,1,Call,0,0,1,2.2,9.1,0,0.0,4.9,25,0
CUST-4380,72,Two year,86.65,6224.8,DSL,Bank transfer (automatic),1,Medium,0,0,1,Ticket,0,0,1,44.4,46.6,0,0.0,3.7,18,0
CUST-4381,37,Month-to-month,92.95,3415.25,Fiber optic,Electronic check,0,Low,0,1,1,Call,0,0,1,7.4,18.9,0,2.4,2.4,104,0
CUST-4382,71,Two year,90.35,6325.25,DSL,Electronic check,0,High,0,0,1,Email,0,0,0,6.3,28.8,0,0.0,3.9,113,0
CUST-4383,66,Two year,25.15,1683.6,No,Credit card (automatic),0,Low,0,0,0,Call,0,0,0,24.8,38.7,0,0.0,4.8,61,0
CUST-4384,51,One year,76.4,3966.3,DSL,Bank transfer (automatic),1,High,1,0,2,Ticket,0,0,1,18.7,37.9,0,0.0,2.1,4,0
CUST-4385,30,One year,19.55,608.5,No,Bank transfer (automatic),5,Low,0,0,6,Email,0,0,1,19.5,24.6,0,0.0,3.6,3,0
CUST-4386,34,Month-to-month,85.35,2896.6,Fiber optic,Electronic check,1,Medium,0,1,1,Call,0,0,1,2.5,24.9,0,5.4,2.9,7,0
CUST-4387,64,Two year,24.8,1514.85,No,Mailed check,1,Low,0,0,1,Call,1,0,0,5.1,5.2,0,0.0,4.6,11,0
CUST-4388,65,One year,103.15,6792.45,Fiber optic,Bank transfer (automatic),1,Medium,0,0,2,Email,0,0,1,12.3,33.4,0,0.0,3.1,12,0
CUST-4389,47,Month-to-month,100.75,4669.2,Fiber optic,Mailed check,1,Low,1,1,1,Chat,0,0,0,36.6,36.9,0,1.4,4.4,22,0
CUST-4390,67,Two year,94.1,6302.8,Fiber optic,Credit card (automatic),1,Low,0,0,1,Email,1,0,1,10.0,22.4,0,0.0,4.1,24,0
CUST-4391,39,One year,19.35,779.2,No,Bank transfer (automatic),0,Low,0,2,0,Call,0,0,0,2.8,5.5,0,3.4,2.9,107,0
CUST-4392,14,Month-to-month,19.9,283.75,No,Mailed check,1,High,0,0,1,Ticket,1,0,1,9.2,17.4,0,0.0,4.5,18,0
CUST-4393,56,Month-to-month,101.05,5594.0,Fiber optic,Electronic check,2,Low,2,0,3,Call,0,0,1,6.2,12.4,0,0.0,3.0,27,0
CUST-4394,14,One year,59.1,772.85,DSL,Credit card (automatic),2,Medium,0,2,2,Email,0,0,1,94.0,131.9,1,3.0,4.8,17,0
CUST-4395,16,One year,55.85,857.8,DSL,Mailed check,0,Medium,0,1,1,Call,0,0,0,8.5,13.2,0,0.7,4.6,163,0
CUST-4396,70,Month-to-month,106.05,7554.05,Fiber optic,Electronic check,1,High,0,0,1,Email,0,0,0,17.2,30.3,0,0.0,4.4,25,0
CUST-4397,72,Two year,84.1,5981.65,DSL,Credit card (automatic),1,Low,1,0,1,Call,0,0,1,15.4,24.1,0,0.0,4.8,15,0
CUST-4398,23,Month-to-month,75.3,1702.9,Fiber optic,Credit card (automatic),2,High,0,0,3,Call,0,0,1,3.4,9.1,0,0.0,3.4,10,0
CUST-4399,21,Month-to-month,24.7,467.15,No,Mailed check,2,Low,0,1,2,Chat,0,0,0,2.5,15.1,0,2.3,4.1,10,0
CUST-4400,36,One year,55.8,1941.5,DSL,Electronic check,1,Medium,0,0,1,Email,1,1,0,0.3,2.1,0,0.0,3.7,22,0
CUST-4401,50,Two year,39.7,1932.75,DSL,Credit card (automatic),3,Medium,0,0,3,Chat,0,0,1,2.7,18.5,0,0.0,3.5,8,0
CUST-4402,48,Month-to-month,29.5,1423.05,DSL,Credit card (automatic),2,Low,0,0,3,Chat,0,0,1,23.3,33.9,0,0.0,3.1,8,0
CUST-4403,50,Two year,20.15,970.85,No,Credit card (automatic),0,Low,0,0,0,Call,0,0,0,18.0,35.7,0,0.0,2.8,54,0
CUST-4404,72,Two year,79.55,5810.9,DSL,Credit card (automatic),0,Low,0,0,2,Email,0,0,0,6.0,22.9,0,0.0,3.8,145,0
CUST-4405,10,Month-to-month,24.8,223.9,No,Credit card (automatic),0,Low,0,0,0,Ticket,0,0,1,4.4,12.1,0,0.0,3.6,114,0
CUST-4406,18,Month-to-month,19.65,391.7,No,Mailed check,0,High,0,0,1,Call,0,0,1,0.6,7.1,0,0.0,5.0,33,0
CUST-4407,9,Month-to-month,94.05,811.65,Fiber optic,Electronic check,0,Low,0,0,0,Email,2,0,0,6.0,29.2,0,0.0,3.5,80,0
CUST-4408,2,Month-to-month,90.75,174.75,Fiber optic,Mailed check,1,High,1,0,1,Chat,0,1,0,7.4,36.6,0,0.0,3.1,13,0
CUST-4409,40,Month-to-month,78.85,3126.85,Fiber optic,Credit card (automatic),0,Low,0,0,2,Call,0,0,0,36.1,42.6,0,0.0,4.0,74,0
CUST-4410,69,One year,99.5,6841.45,Fiber optic,Bank transfer (automatic),0,High,0,0,2,Ticket,0,0,1,0.2,32.0,0,0.0,2.9,72,0
CUST-4411,18,Month-to-month,80.55,1406.65,Fiber optic,Credit card (automatic),0,Medium,0,0,1,Call,0,0,1,5.5,36.0,0,0.0,2.6,165,0
CUST-4412,11,Month-to-month,70.2,834.7,Fiber optic,Electronic check,0,Medium,1,0,0,Chat,0,0,0,55.0,56.7,1,0.0,3.8,123,0
CUST-4413,55,One year,59.45,3157.0,DSL,Credit card (automatic),4,Low,0,0,4,Chat,0,0,1,34.4,41.9,0,0.0,3.3,10,0
CUST-4414,33,Month-to-month,93.35,3092.0,Fiber optic,Electronic check,0,Medium,0,0,1,Email,0,1,0,38.4,58.1,0,0.0,4.0,61,0
CUST-4415,46,Month-to-month,44.95,2168.9,DSL,Bank transfer (automatic),0,Low,3,0,1,Ticket,0,0,1,0.1,2.0,0,0.0,2.9,66,0
CUST-4416,34,Two year,26.1,980.35,No,Bank transfer (automatic),1,Low,1,0,2,Call,0,0,1,8.1,11.4,0,0.0,2.4,21,0
CUST-4417,3,Month-to-month,20.2,65.95,No,Electronic check,1,Medium,2,0,2,Chat,0,0,0,11.8,21.5,0,0.0,3.9,17,0
CUST-4418,30,Two year,21.25,711.9,No,Mailed check,0,Medium,0,0,1,Email,0,0,1,2.1,3.6,0,0.0,4.5,145,0
CUST-4419,33,One year,59.4,1952.8,DSL,Electronic check,3,Low,0,0,4,Ticket,0,0,1,1.5,6.4,0,0.0,3.6,13,0
CUST-4420,45,One year,95.0,4368.85,Fiber optic,Credit card (automatic),3,Medium,0,0,3,Ticket,0,0,0,8.0,16.6,0,0.0,3.3,24,0
CUST-4421,40,Month-to-month,61.9,2647.1,DSL,Mailed check,2,Medium,1,0,4,Email,1,0,1,45.6,64.5,0,0.0,3.9,18,0
CUST-4422,71,Two year,118.65,8477.6,Fiber optic,Electronic check,3,Low,0,1,4,Chat,0,0,1,9.2,11.3,0,0.2,4.2,11,0
CUST-4423,72,Two year,64.45,4528.0,DSL,Bank transfer (automatic),1,Medium,0,0,2,Ticket,0,0,1,25.4,40.8,0,0.0,3.7,21,0
CUST-4424,22,Month-to-month,80.15,1790.65,Fiber optic,Electronic check,1,Medium,1,1,1,Call,0,0,1,16.4,51.9,0,1.6,3.6,1,0
CUST-4425,46,One year,20.2,845.6,No,Bank transfer (automatic),1,Low,0,0,2,Chat,1,0,1,39.3,42.1,0,0.0,2.9,20,0
CUST-4426,55,Two year,21.0,1210.3,No,Mailed check,1,Medium,0,0,1,Chat,0,0,1,7.3,10.4,0,0.0,4.5,5,0
CUST-4427,1,Month-to-month,20.45,20.45,No,Mailed check,1,Medium,0,0,2,Email,0,1,1,2.6,21.0,0,0.0,2.2,26,0
CUST-4428,12,One year,75.85,854.45,DSL,Mailed check,0,Medium,0,0,0,Ticket,1,0,1,2.6,4.4,0,0.0,3.5,77,0
CUST-4429,31,Month-to-month,80.45,2429.1,Fiber optic,Electronic check,0,Low,0,0,0,Email,0,0,1,3.8,11.4,0,0.0,3.8,109,0
CUST-4430,67,Two year,75.5,5229.45,DSL,Electronic check,0,Medium,0,0,1,Ticket,0,0,1,29.8,36.2,0,0.0,3.1,72,0
CUST-4431,1,Month-to-month,44.45,44.45,DSL,Mailed check,0,Low,0,1,0,Email,0,0,1,15.2,23.8,0,2.0,2.6,79,0
CUST-4432,41,Month-to-month,74.55,3023.55,DSL,Credit card (automatic),0,Low,0,1,0,Chat,0,0,0,14.2,23.0,0,0.1,4.7,178,0
CUST-4433,42,Two year,48.15,2032.3,DSL,Credit card (automatic),4,Low,0,0,4,Email,0,0,1,2.4,12.2,0,0.0,2.9,17,0
CUST-4434,23,One year,19.65,436.9,No,Mailed check,0,High,0,2,0,Chat,0,0,1,3.5,24.0,0,0.4,3.6,83,0
CUST-4435,1,Month-to-month,20.15,20.15,No,Mailed check,0,Medium,1,0,1,Chat,0,0,0,4.1,10.8,0,0.0,2.9,80,0
CUST-4436,56,Month-to-month,106.6,5893.95,Fiber optic,Credit card (automatic),2,Low,0,1,3,Email,0,0,0,25.1,28.1,0,0.8,4.2,7,0
CUST-4437,15,Month-to-month,91.0,1430.05,Fiber optic,Electronic check,0,Low,0,0,0,Ticket,0,0,1,21.4,39.9,0,0.0,2.8,139,0
CUST-4438,12,Two year,25.4,313.0,No,Bank transfer (automatic),1,Low,0,1,1,Chat,0,0,1,15.8,62.3,0,0.7,3.5,8,0
CUST-4439,54,Two year,69.95,3871.85,DSL,Bank transfer (automatic),1,Low,0,0,2,Email,0,0,1,1.9,3.5,0,0.0,5.0,15,0
CUST-4440,7,Month-to-month,66.85,458.1,DSL,Electronic check,1,Medium,0,1,2,Chat,0,0,1,3.0,6.6,0,0.0,5.0,24,0
CUST-4441,16,Month-to-month,20.15,341.35,No,Electronic check,3,Medium,2,0,5,Chat,0,0,1,5.4,50.8,0,0.0,2.9,15,0
CUST-4442,21,One year,64.85,1336.8,DSL,Mailed check,0,High,0,0,0,Email,0,0,1,32.0,35.0,0,0.0,5.0,150,0
CUST-4443,30,Two year,74.85,2181.75,DSL,Electronic check,1,High,0,0,1,Chat,0,0,0,23.1,29.6,0,0.0,3.5,25,0
CUST-4444,3,Month-to-month,50.5,147.75,DSL,Mailed check,2,Medium,0,0,2,Chat,1,0,1,44.3,45.4,0,0.0,2.4,15,0
CUST-4445,11,Month-to-month,72.9,818.45,Fiber optic,Electronic check,1,Low,0,0,3,Email,0,0,1,0.6,5.0,0,0.0,3.4,3,0
CUST-4446,62,One year,115.05,7133.45,Fiber optic,Credit card (automatic),3,Low,0,0,4,Call,1,0,0,31.0,34.6,0,0.0,2.9,21,0
CUST-4447,18,Month-to-month,19.0,348.8,No,Electronic check,2,Medium,2,0,2,Email,0,0,0,0.4,38.4,0,0.0,5.0,11,0
CUST-4448,6,Month-to-month,19.55,128.6,No,Mailed check,3,Low,0,0,4,Ticket,0,0,1,19.7,21.5,0,0.0,1.9,10,0
CUST-4449,46,One year,101.1,4674.4,Fiber optic,Electronic check,0,Medium,0,0,0,Call,1,0,1,18.9,23.3,0,0.0,3.3,104,0
CUST-4450,21,Month-to-month,84.1,1737.45,Fiber optic,Electronic check,1,High,0,1,1,Chat,0,0,1,5.6,6.6,0,1.2,3.9,1,0
CUST-4451,68,Two year,24.15,1498.85,No,Bank transfer (automatic),0,High,1,1,0,Ticket,0,0,1,24.9,38.2,0,15.0,5.0,86,0
CUST-4452,1,Month-to-month,50.1,50.1,DSL,Electronic check,0,Low,0,0,0,Call,0,0,1,9.9,61.3,0,0.0,5.0,145,0
CUST-4453,25,Month-to-month,74.6,1797.75,Fiber optic,Electronic check,0,Low,1,0,0,Email,2,0,1,18.1,20.1,0,0.0,3.4,38,0
CUST-4454,24,Two year,19.75,498.1,No,Mailed check,0,Medium,0,1,0,Chat,0,0,0,17.9,29.7,0,3.3,3.8,150,0
CUST-4455,51,One year,106.8,5498.8,Fiber optic,Bank transfer (automatic),1,Medium,0,0,1,Call,0,0,0,38.4,40.4,0,0.0,3.3,8,0
CUST-4456,57,Two year,84.5,4845.4,DSL,Electronic check,1,Low,0,0,1,Email,1,0,1,20.2,23.3,0,0.0,4.7,27,0
CUST-4457,15,Two year,25.05,369.1,No,Bank transfer (automatic),1,Medium,0,0,1,Call,0,0,1,20.0,29.4,0,0.0,4.7,7,0
CUST-4458,72,Two year,83.7,6096.9,DSL,Bank transfer (automatic),2,Medium,0,0,2,Email,0,1,1,16.3,52.2,0,0.0,3.5,19,0
CUST-4459,28,Month-to-month,96.6,2684.35,Fiber optic,Credit card (automatic),1,Low,0,0,1,Ticket,0,0,1,1.9,9.6,0,0.0,3.9,14,0
CUST-4460,70,Two year,101.1,6994.8,Fiber optic,Credit card (automatic),4,Low,0,0,4,Ticket,0,0,0,6.4,13.6,0,0.0,1.6,16,0
CUST-4461,13,One year,20.2,273.25,No,Mailed check,1,High,0,0,1,Chat,0,1,0,11.1,12.8,0,0.0,3.6,22,0
CUST-4462,59,One year,94.05,5483.9,Fiber optic,Electronic check,1,Medium,1,1,1,Email,0,0,0,5.2,15.1,0,0.3,4.0,24,0
CUST-4463,62,Two year,81.0,4985.9,DSL,Mailed check,2,Low,0,0,2,Call,0,0,0,3.3,10.7,0,0.0,4.8,19,0
CUST-4464,21,One year,60.25,1258.35,DSL,Electronic check,0,Medium,3,0,0,Chat,0,0,1,12.9,17.8,0,0.0,3.2,89,0
CUST-4465,2,Month-to-month,60.85,111.4,DSL,Electronic check,0,Medium,0,0,0,Chat,0,0,1,32.5,48.2,0,0.0,1.9,35,0
CUST-4466,1,Month-to-month,43.95,43.95,DSL,Credit card (automatic),1,High,0,0,1,Email,0,0,0,18.1,22.3,0,0.0,3.9,20,0
CUST-4467,4,Month-to-month,86.05,308.1,Fiber optic,Electronic check,2,Low,1,1,2,Ticket,0,0,1,21.4,49.3,0,0.7,3.7,24,0
CUST-4468,19,One year,20.25,383.65,No,Credit card (automatic),1,High,0,0,1,Chat,0,0,1,2.7,27.5,0,0.0,2.9,12,0
CUST-4469,67,Two year,19.4,1284.2,No,Credit card (automatic),3,Low,0,0,3,Call,0,1,1,28.7,36.7,0,0.0,3.0,14,0
CUST-4470,72,Two year,102.65,7550.3,Fiber optic,Credit card (automatic),1,Medium,0,0,1,Chat,0,0,0,2.1,30.7,0,0.0,4.3,21,0
CUST-4471,53,Two year,19.9,1110.05,No,Credit card (automatic),2,Medium,0,0,3,Email,0,0,1,6.0,45.1,0,0.0,1.7,25,0
CUST-4472,5,One year,19.55,99.6,No,Electronic check,1,Low,1,0,1,Ticket,0,0,0,37.7,38.2,0,0.0,4.8,28,0
CUST-4473,71,Two year,95.5,6707.15,Fiber optic,Credit card (automatic),2,Low,0,0,2,Email,0,0,1,45.9,68.8,0,0.0,3.3,18,0
CUST-4474,50,One year,84.15,4164.4,DSL,Credit card (automatic),1,High,1,0,1,Chat,0,1,1,1.7,7.8,0,0.0,3.8,7,0
CUST-4475,56,Two year,103.2,5873.75,Fiber optic,Electronic check,1,Medium,0,0,1,Call,0,0,1,3.2,67.3,0,0.0,4.3,19,0
CUST-4476,2,Month-to-month,50.2,109.25,DSL,Credit card (automatic),1,Low,0,0,1,Chat,0,0,1,8.0,13.0,0,0.0,3.9,27,0
CUST-4477,46,Two year,19.95,862.4,No,Credit card (automatic),1,Low,0,2,1,Chat,0,0,1,22.7,44.2,0,1.0,3.3,13,0
CUST-4478,71,Two year,116.25,8564.75,Fiber optic,Electronic check,0,Low,0,0,0,Ticket,0,0,0,2.9,5.9,0,0.0,4.8,162,0
CUST-4479,29,Month-to-month,31.2,926.2,DSL,Electronic check,1,Low,0,0,1,Email,0,0,1,3.0,35.0,0,0.0,3.8,4,0
CUST-4480,69,Two year,24.45,1718.2,No,Bank transfer (automatic),4,High,2,0,5,Ticket,1,1,1,14.2,30.5,0,0.0,2.4,2,0
CUST-4481,71,Two year,84.2,5956.85,DSL,Credit card (automatic),0,Medium,0,0,0,Chat,0,1,1,16.1,20.1,0,0.0,4.8,62,0
CUST-4482,56,Two year,85.65,4824.45,DSL,Bank transfer (automatic),1,High,0,0,2,Call,0,0,1,1.7,15.6,0,0.0,1.7,27,0
CUST-4483,56,One year,21.2,1238.65,No,Mailed check,1,Low,0,0,1,Call,0,1,1,9.3,16.2,0,0.0,3.9,17,0
CUST-4484,28,One year,25.55,672.2,No,Mailed check,1,Medium,0,0,1,Ticket,0,0,1,23.7,47.3,0,0.0,4.7,10,0
CUST-4485,19,Month-to-month,20.2,382.2,No,Mailed check,1,Low,0,1,1,Call,0,0,1,7.5,7.6,0,0.5,4.2,19,0
CUST-4486,66,Month-to-month,63.85,4264.6,DSL,Electronic check,0,Medium,0,0,0,Call,0,0,0,5.0,13.9,0,0.0,4.3,114,0
CUST-4487,17,One year,61.95,1070.7,DSL,Mailed check,1,Low,0,0,3,Call,0,0,1,2.2,15.9,0,0.0,3.0,19,0
CUST-4488,52,Two year,25.75,1345.85,No,Mailed check,1,Low,0,0,1,Chat,0,0,1,11.2,17.3,0,0.0,3.1,29,0
CUST-4489,19,One year,58.2,1045.25,DSL,Electronic check,0,Medium,1,0,0,Call,0,1,0,50.7,58.4,1,0.0,4.2,179,0
CUST-4490,36,One year,85.85,3003.55,DSL,Bank transfer (automatic),2,Low,0,1,2,Ticket,0,1,1,17.1,20.4,0,0.1,4.2,7,0
CUST-4491,72,One year,104.9,7537.5,Fiber optic,Credit card (automatic),1,Medium,0,1,2,Call,1,1,1,1.2,7.7,0,2.8,5.0,29,0
CUST-4492,34,One year,99.85,3343.15,Fiber optic,Electronic check,0,Medium,1,0,0,Chat,0,0,0,5.4,35.9,0,0.0,3.6,105,0
CUST-4493,8,Month-to-month,19.55,161.15,No,Bank transfer (automatic),0,Medium,0,1,0,Chat,0,0,0,24.3,30.1,0,4.5,4.9,96,0
CUST-4494,69,Two year,104.0,7028.5,Fiber optic,Electronic check,1,High,0,1,2,Call,1,0,1,25.5,79.0,0,0.3,2.7,20,0
CUST-4495,50,One year,104.4,5232.9,Fiber optic,Mailed check,0,Low,0,0,1,Ticket,0,0,1,8.5,16.0,0,0.0,4.6,110,0
CUST-4496,10,One year,19.5,225.85,No,Mailed check,2,Low,0,0,2,Call,1,0,1,1.2,12.9,0,0.0,4.1,15,0
CUST-4497,12,Two year,25.25,274.7,No,Credit card (automatic),0,Medium,0,0,0,Email,2,0,1,13.9,13.9,0,0.0,2.7,165,0
CUST-4498,70,Two year,49.85,3370.2,DSL,Bank transfer (automatic),1,Medium,0,0,1,Ticket,0,0,1,23.7,26.2,0,0.0,4.1,12,0
CUST-4499,64,Month-to-month,108.95,7111.3,Fiber optic,Bank transfer (automatic),0,Low,0,0,0,Ticket,0,0,1,7.3,12.5,0,0.0,3.6,178,0
CUST-4500,66,Two year,89.9,5958.85,DSL,Credit card (automatic),0,Medium,0,1,0,Ticket,0,0,0,28.0,32.7,0,0.1,4.2,164,0
CUST-4501,71,Two year,82.0,5999.85,DSL,Credit card (automatic),2,Low,0,0,3,Ticket,0,0,1,7.2,22.4,0,0.0,2.8,12,0
CUST-4502,20,Month-to-month,89.95,1648.45,Fiber optic,Electronic check,0,Low,0,0,0,Ticket,0,1,1,3.3,12.9,0,0.0,3.8,139,0
CUST-4503,72,Two year,79.35,5753.25,DSL,Bank transfer (automatic),1,Low,0,0,3,Call,1,0,1,28.9,31.8,0,0.0,3.4,23,0
CUST-4504,71,Two year,64.05,4492.9,DSL,Credit card (automatic),3,Low,0,1,3,Call,0,0,1,2.6,13.7,0,0.1,3.1,26,0
CUST-4505,38,Month-to-month,101.15,3956.7,Fiber optic,Credit card (automatic),3,Low,0,3,3,Ticket,1,0,1,5.0,6.7,0,6.9,2.6,9,0
CUST-4506,33,One year,39.1,1309.0,DSL,Electronic check,0,Low,0,0,0,Ticket,0,0,0,34.6,58.8,0,0.0,4.5,171,0
CUST-4507,23,Two year,34.6,813.45,DSL,Mailed check,0,Low,0,0,0,Email,0,0,1,13.3,29.9,0,0.0,5.0,45,0
CUST-4508,58,One year,19.55,1108.8,No,Electronic check,3,Low,0,0,4,Chat,0,0,1,3.0,8.1,0,0.0,3.6,3,0
CUST-4509,70,Two year,104.45,7349.35,Fiber optic,Bank transfer (automatic),0,Low,1,0,0,Chat,0,0,1,17.2,17.8,0,0.0,5.0,173,0
CUST-4510,4,Month-to-month,70.5,294.2,Fiber optic,Electronic check,0,Medium,0,1,1,Ticket,0,0,1,15.9,34.2,0,1.7,4.5,172,0
CUST-4511,45,Two year,20.35,929.2,No,Mailed check,1,Low,1,0,2,Ticket,0,0,1,14.4,17.8,0,0.0,2.9,23,0
CUST-4512,36,Two year,19.45,754.5,No,Credit card (automatic),1,Low,1,0,1,Chat,1,0,1,7.5,11.1,0,0.0,4.3,24,0
CUST-4513,54,Month-to-month,69.9,3883.3,DSL,Mailed check,2,Low,0,0,4,Call,0,0,1,9.4,16.2,0,0.0,3.5,15,0
CUST-4514,23,Two year,59.7,1414.2,DSL,Mailed check,0,Low,0,0,2,Email,0,0,1,25.8,37.0,0,0.0,4.6,118,0
CUST-4515,41,One year,78.35,3211.2,DSL,Credit card (automatic),2,Low,1,0,3,Email,1,0,0,46.9,47.4,0,0.0,3.2,18,0
CUST-4516,5,Month-to-month,71.45,371.6,Fiber optic,Mailed check,0,Low,0,0,0,Ticket,0,0,1,15.5,36.5,0,0.0,4.8,171,0
CUST-4517,27,One year,45.85,1246.4,DSL,Credit card (automatic),0,Medium,1,0,0,Call,0,1,1,48.5,48.9,1,0.0,2.9,139,0
CUST-4518,1,Month-to-month,95.85,95.85,Fiber optic,Electronic check,0,Medium,0,0,1,Call,0,0,0,3.5,5.8,0,0.0,4.1,94,0
CUST-4519,67,Two year,35.7,2545.7,DSL,Credit card (automatic),0,High,0,0,0,Call,0,0,0,6.2,9.3,0,0.0,3.6,65,0
CUST-4520,72,Two year,89.55,6448.85,DSL,Credit card (automatic),2,Medium,0,0,3,Call,0,0,0,32.5,55.3,0,0.0,4.1,5,0
CUST-4521,56,Two year,24.95,1468.9,No,Credit card (automatic),0,Low,1,0,2,Ticket,1,0,1,59.5,75.9,1,0.0,3.6,101,0
CUST-4522,44,One year,24.85,1013.6,No,Electronic check,0,Low,0,1,0,Chat,0,0,1,39.8,51.1,0,0.5,2.4,122,0
CUST-4523,66,Month-to-month,100.8,6690.75,Fiber optic,Electronic check,2,Medium,0,0,2,Ticket,0,0,0,12.2,17.5,0,0.0,2.7,29,0
CUST-4524,69,Two year,105.35,7240.65,Fiber optic,Bank transfer (automatic),1,Low,1,1,1,Email,0,0,0,30.0,39.6,0,0.2,3.4,13,0
CUST-4525,40,Two year,19.65,830.25,No,Credit card (automatic),0,Low,1,0,0,Email,0,0,1,4.0,4.7,0,0.0,3.1,73,0
CUST-4526,30,Month-to-month,54.45,1588.7,DSL,Bank transfer (automatic),0,Low,1,0,0,Ticket,0,0,1,6.9,31.0,0,0.0,4.4,30,0
CUST-4527,11,Month-to-month,70.5,829.3,DSL,Mailed check,1,Medium,0,0,2,Email,0,0,1,117.9,132.0,1,0.0,3.9,17,0
CUST-4528,15,One year,20.1,302.45,No,Credit card (automatic),0,High,0,0,0,Chat,0,0,1,3.5,16.7,0,0.0,2.7,107,0
CUST-4529,11,Month-to-month,69.35,712.25,DSL,Electronic check,0,High,0,0,1,Chat,0,0,1,5.0,54.8,0,0.0,3.8,31,0
CUST-4530,64,One year,19.8,1336.65,No,Bank transfer (automatic),0,Low,0,0,0,Ticket,0,0,1,23.1,32.2,0,0.0,3.1,37,0
CUST-4531,72,Two year,74.4,5360.75,DSL,Bank transfer (automatic),1,Low,0,0,1,Email,0,0,1,19.9,20.8,0,0.0,3.8,17,0
CUST-4532,72,Two year,93.05,6735.05,Fiber optic,Bank transfer (automatic),1,Medium,0,0,1,Chat,1,0,1,22.8,25.9,0,0.0,4.0,18,0
CUST-4533,1,Month-to-month,51.2,51.2,DSL,Mailed check,0,Medium,0,0,1,Chat,0,0,0,54.0,56.1,1,0.0,4.6,36,0
CUST-4534,15,One year,65.6,1010.0,DSL,Credit card (automatic),0,Low,0,0,0,Email,0,0,0,2.3,36.3,0,0.0,4.2,31,0
CUST-4535,60,One year,80.55,4847.05,DSL,Credit card (automatic),1,Medium,0,0,1,Call,1,0,1,15.5,17.2,0,0.0,4.3,1,0
CUST-4536,56,One year,52.7,3019.7,DSL,Mailed check,1,Medium,0,0,1,Email,0,1,1,5.3,5.6,0,0.0,1.9,26,0
CUST-4537,8,Two year,20.85,161.65,No,Mailed check,4,High,0,0,4,Ticket,0,0,1,9.0,13.3,0,0.0,1.4,12,0
